Nr uczestnika;Preferencje
2735;Vocal,28|Vocal,72
2736;Industrial,22|Country,78
2737;Electronic,91|Reggae,9
2738;Anime,94|Classical,6
2739;Classical,11|Anime,89
2740;Pop,86|Dance,14
2741;Classical,67|World,33
2742;R&B/Soul,77|Industrial,23
2743;Vocal,34|Folk,66
2744;Alternative,64|Industrial,36
2745;Country,13|Anime,87
2746;Dance,53|R&B/Soul,47
2747;Metal,83|Comedy,17
2748;Folk,91|Electronic,9
2749;Comedy,36|Jazz,64
2750;World,38|Country,62
2751;Blues,87|World,13
2752;Anime,76|Vocal,24
2753;Vocal,40|Anime,60
2754;Industrial,48|Anime,52
2755;Classical,12|Jazz,88
2756;World,1|Alternative,99
2757;Jazz,60|Anime,40
2758;Latin,100
2759;Alternative,27|Metal,73
2760;Folk,16|Latin,84
2761;Rock,69|Classical,31
2762;Country,48|Metal,52
2763;Dance,8|Pop,92
2764;Industrial,30|Blues,70
2765;Country,89|Blues,11
2766;Pop,78|Classical,22
2767;Pop,55|Metal,45
2768;Latin,21|Latin,79
2769;Dance,30|Reggae,70
2770;Metal,78|Rock,22
2771;Country,60|Country,40
2772;Instrumental,85|Reggae,15
2773;Classical,70|Alternative,30
2774;Metal,78|Country,22
2775;Classical,18|Electronic,82
2776;Instrumental,0|Electronic,100
2777;Electronic,51|Pop,49
2778;Classical,84|Classical,16
2779;Reggae,25|Pop,75
2780;Industrial,4|Latin,96
2781;Alternative,19|Latin,81
2782;Country,71|Classical,29
2783;Electronic,17|Alternative,83
2784;World,100
2785;Instrumental,63|Blues,37
2786;Vocal,18|Anime,82
2787;Anime,78|Jazz,22
2788;Industrial,74|Reggae,26
2789;Reggae,24|World,76
2790;Electronic,97|Reggae,3
2791;Vocal,87|Reggae,13
2792;Rock,85|Blues,15
2793;Alternative,65|Dance,35
2794;R&B/Soul,83|Country,17
2795;Comedy,24|Dance,76
2796;Anime,52|R&B/Soul,48
2797;Classical,9|Dance,91
2798;World,12|World,88
2799;Blues,51|Alternative,49
2800;Industrial,31|Dance,69
2801;Vocal,45|Reggae,55
2802;Alternative,4|Folk,96
2803;Jazz,3|R&B/Soul,97
2804;Instrumental,11|Vocal,89
2805;Blues,25|Metal,75
2806;Blues,59|Jazz,41
2807;Dance,54|Jazz,46
2808;Folk,50|Vocal,50
2809;Folk,81|Instrumental,19
2810;Metal,21|Vocal,79
2811;Metal,93|Country,7
2812;R&B/Soul,26|Vocal,74
2813;Folk,42|Vocal,58
2814;Industrial,90|Rock,10
2815;Metal,59|Industrial,41
2816;Pop,10|Instrumental,90
2817;Folk,7|World,93
2818;R&B/Soul,16|Alternative,84
2819;World,70|Jazz,30
2820;Anime,38|Reggae,62
2821;Country,55|Country,45
2822;Industrial,50|World,50
2823;Alternative,41|Rock,59
2824;Anime,34|Rock,66
2825;World,92|Dance,8
2826;Instrumental,64|Classical,36
2827;Classical,64|Vocal,36
2828;Alternative,15|Alternative,85
2829;Alternative,60|Vocal,40
2830;Blues,84|Latin,16
2831;Comedy,96|Latin,4
2832;Blues,66|Vocal,34
2833;Reggae,32|Anime,68
2834;R&B/Soul,93|Instrumental,7
2835;Metal,10|Blues,90
2836;Latin,5|Pop,95
2837;Folk,47|Reggae,53
2838;Dance,76|Country,24
2839;Comedy,32|Classical,68
2840;Pop,80|Electronic,20
2841;Electronic,44|Pop,56
2842;Country,26|Comedy,74
2843;Anime,96|Instrumental,4
2844;Alternative,36|Reggae,64
2845;Electronic,48|Metal,52
2846;Latin,35|R&B/Soul,65
2847;Country,99|Classical,1
2848;Classical,96|Dance,4
2849;Latin,69|Latin,31
2850;Pop,69|Rock,31
2851;Reggae,16|Jazz,84
2852;Latin,97|Comedy,3
2853;Electronic,8|World,92
2854;Folk,63|Blues,37
2855;Jazz,65|Electronic,35
2856;Industrial,22|R&B/Soul,78
2857;Blues,76|Comedy,24
2858;Electronic,43|Instrumental,57
2859;Pop,2|Latin,98
2860;Industrial,32|Rock,68
2861;Instrumental,70|R&B/Soul,30
2862;Rock,6|Reggae,94
2863;Instrumental,38|Country,62
2864;Classical,75|Rock,25
2865;World,65|Pop,35
2866;Pop,13|Latin,87
2867;Reggae,47|Anime,53
2868;Blues,53|Jazz,47
2869;Industrial,47|Latin,53
2870;Instrumental,3|Anime,97
2871;Comedy,36|Anime,64
2872;Dance,0|Electronic,100
2873;Industrial,80|Industrial,20
2874;Metal,17|Classical,83
2875;R&B/Soul,66|Blues,34
2876;Alternative,91|Classical,9
2877;Reggae,6|Dance,94
2878;Comedy,50|Reggae,50
2879;Comedy,59|Blues,41
2880;Instrumental,83|Anime,17
2881;Classical,74|World,26
2882;Vocal,27|Folk,73
2883;Vocal,7|Folk,93
2884;Metal,59|Instrumental,41
2885;Rock,51|Metal,49
2886;Alternative,40|Latin,60
2887;Reggae,83|Electronic,17
2888;Anime,78|Rock,22
2889;R&B/Soul,20|Jazz,80
2890;Industrial,54|Latin,46
2891;Country,97|Country,3
2892;Latin,81|Electronic,19
2893;Pop,18|Comedy,82
2894;Instrumental,4|R&B/Soul,96
2895;World,82|Electronic,18
2896;Alternative,31|Industrial,69
2897;Pop,44|Blues,56
2898;Country,43|Anime,57
2899;Anime,5|Dance,95
2900;Vocal,70|Vocal,30
2901;Reggae,82|Dance,18
2902;Reggae,74|Blues,26
2903;Jazz,51|Folk,49
2904;Country,37|World,63
2905;Classical,77|Industrial,23
2906;Industrial,97|Dance,3
2907;Electronic,96|Blues,4
2908;Dance,60|Rock,40
2909;Comedy,57|Metal,43
2910;World,12|Rock,88
2911;Instrumental,43|R&B/Soul,57
2912;Pop,73|World,27
2913;Latin,53|Country,47
2914;Blues,62|World,38
2915;Dance,84|Blues,16
2916;Dance,39|World,61
2917;Vocal,16|Anime,84
2918;Classical,11|Metal,89
2919;Rock,42|Instrumental,58
2920;Latin,100
2921;Folk,87|Industrial,13
2922;Vocal,43|Classical,57
2923;Country,17|Anime,83
2924;Latin,26|Latin,74
2925;Comedy,17|Jazz,83
2926;Industrial,14|Latin,86
2927;Instrumental,3|Electronic,97
2928;Industrial,4|Metal,96
2929;Anime,3|World,97
2930;Electronic,9|World,91
2931;Dance,35|Anime,65
2932;Comedy,89|Reggae,11
2933;Comedy,29|Classical,71
2934;Classical,88|Classical,12
2935;Blues,24|Latin,76
2936;Electronic,3|R&B/Soul,97
2937;R&B/Soul,10|Pop,90
2938;Electronic,47|Comedy,53
2939;Pop,82|World,18
2940;Reggae,17|Classical,83
2941;Classical,79|Anime,21
2942;Instrumental,55|Anime,45
2943;Blues,29|Rock,71
2944;Jazz,66|Folk,34
2945;Pop,81|Metal,19
2946;Classical,87|Folk,13
2947;Latin,67|Jazz,33
2948;Classical,23|Classical,77
2949;Electronic,51|Classical,49
2950;Anime,1|Electronic,99
2951;Classical,38|Comedy,62
2952;Metal,90|World,10
2953;Rock,90|Anime,10
2954;Latin,64|Electronic,36
2955;Vocal,81|Classical,19
2956;Metal,24|Vocal,76
2957;Comedy,55|Alternative,45
2958;Jazz,22|Instrumental,78
2959;Alternative,51|Reggae,49
2960;R&B/Soul,64|Industrial,36
2961;R&B/Soul,33|Classical,67
2962;Alternative,4|Alternative,96
2963;Blues,23|Comedy,77
2964;Blues,93|Folk,7
2965;Metal,42|Country,58
2966;Country,91|Electronic,9
2967;Latin,64|Classical,36
2968;Blues,34|Classical,66
2969;Instrumental,74|Anime,26
2970;Rock,58|World,42
2971;Comedy,92|Electronic,8
2972;Folk,36|Electronic,64
2973;Jazz,28|World,72
2974;Classical,39|Classical,61
2975;Folk,21|Electronic,79
2976;Latin,45|Industrial,55
2977;Anime,59|Pop,41
2978;Rock,65|Electronic,35
2979;Anime,3|Latin,97
2980;R&B/Soul,84|Latin,16
2981;Alternative,65|Instrumental,35
2982;Electronic,19|Metal,81
2983;Classical,20|Rock,80
2984;Latin,87|Vocal,13
2985;Classical,89|Pop,11
2986;Alternative,43|Electronic,57
2987;Reggae,80|Vocal,20
2988;World,42|Alternative,58
2989;Jazz,67|R&B/Soul,33
2990;Industrial,74|Country,26
2991;World,91|Blues,9
2992;Dance,66|Dance,34
2993;Blues,68|Dance,32
2994;Alternative,52|Instrumental,48
2995;Country,86|Blues,14
2996;Jazz,63|Vocal,37
2997;Comedy,65|Classical,35
2998;Dance,37|Industrial,63
2999;Anime,24|Anime,76
3000;Pop,72|Latin,28
3001;Latin,73|Latin,27
3002;Alternative,20|Country,80
3003;Jazz,99|Country,1
3004;Dance,61|Anime,39
3005;Anime,16|Metal,84
3006;Metal,27|Industrial,73
3007;Country,51|Latin,49
3008;Comedy,32|Reggae,68
3009;Classical,5|Country,95
3010;Industrial,13|Jazz,87
3011;Reggae,37|Comedy,63
3012;Metal,43|World,57
3013;Blues,7|Vocal,93
3014;Pop,46|Jazz,54
3015;Dance,22|Vocal,78
3016;Alternative,81|Pop,19
3017;Instrumental,21|R&B/Soul,79
3018;Blues,13|Blues,87
3019;Classical,6|Instrumental,94
3020;Reggae,23|Anime,77
3021;Classical,64|Instrumental,36
3022;Pop,35|Reggae,65
3023;R&B/Soul,6|Country,94
3024;Metal,91|Dance,9
3025;Blues,11|Anime,89
3026;Instrumental,99|Alternative,1
3027;Instrumental,42|Reggae,58
3028;Classical,0|Alternative,100
3029;Country,9|Reggae,91
3030;Electronic,60|Comedy,40
3031;Rock,32|Country,68
3032;Electronic,57|Dance,43
3033;Folk,37|Folk,63
3034;Jazz,89|Anime,11
3035;Jazz,28|Instrumental,72
3036;Alternative,29|R&B/Soul,71
3037;Blues,39|Rock,61
3038;Industrial,94|Alternative,6
3039;Electronic,23|R&B/Soul,77
3040;Dance,91|Blues,9
3041;Instrumental,100
3042;Folk,77|Instrumental,23
3043;Country,5|Pop,95
3044;Metal,78|Pop,22
3045;Metal,7|Instrumental,93
3046;Folk,36|Instrumental,64
3047;Folk,26|Vocal,74
3048;Metal,83|Comedy,17
3049;R&B/Soul,65|Vocal,35
3050;Instrumental,13|Classical,87
3051;Folk,54|Country,46
3052;Reggae,73|Vocal,27
3053;Blues,65|Classical,35
3054;R&B/Soul,13|Rock,87
3055;Anime,71|Electronic,29
3056;Jazz,6|Metal,94
3057;Metal,95|Jazz,5
3058;Blues,41|Vocal,59
3059;Classical,33|Instrumental,67
3060;Electronic,39|Dance,61
3061;R&B/Soul,69|World,31
3062;Reggae,26|Comedy,74
3063;Country,40|R&B/Soul,60
3064;Vocal,11|Metal,89
3065;World,93|Reggae,7
3066;Instrumental,15|Comedy,85
3067;R&B/Soul,78|Reggae,22
3068;Instrumental,84|Pop,16
3069;Industrial,36|Comedy,64
3070;Metal,1|Alternative,99
3071;Classical,64|Anime,36
3072;R&B/Soul,72|Alternative,28
3073;Comedy,68|Instrumental,32
3074;R&B/Soul,88|Jazz,12
3075;Anime,71|Rock,29
3076;Electronic,79|Rock,21
3077;Country,99|Comedy,1
3078;Vocal,18|Blues,82
3079;Folk,91|R&B/Soul,9
3080;Folk,82|Latin,18
3081;Vocal,86|Latin,14
3082;Country,39|Rock,61
3083;Vocal,62|R&B/Soul,38
3084;Industrial,79|Vocal,21
3085;R&B/Soul,90|Alternative,10
3086;Latin,39|Classical,61
3087;Dance,71|Blues,29
3088;Industrial,84|Anime,16
3089;Rock,38|Rock,62
3090;Pop,99|Metal,1
3091;Classical,1|Reggae,99
3092;Alternative,76|Industrial,24
3093;Alternative,21|Reggae,79
3094;Pop,74|Metal,26
3095;Pop,47|Instrumental,53
3096;Anime,64|Latin,36
3097;Reggae,86|Electronic,14
3098;Instrumental,35|Comedy,65
3099;Classical,10|Instrumental,90
3100;Vocal,78|Latin,22
3101;World,93|Blues,7
3102;Country,89|Jazz,11
3103;World,97|Dance,3
3104;Pop,68|R&B/Soul,32
3105;Electronic,58|Latin,42
3106;Country,71|R&B/Soul,29
3107;Dance,55|Rock,45
3108;R&B/Soul,73|Reggae,27
3109;Anime,87|R&B/Soul,13
3110;Industrial,65|R&B/Soul,35
3111;Alternative,35|Latin,65
3112;Blues,38|Rock,62
3113;Instrumental,55|Pop,45
3114;Comedy,53|Country,47
3115;Folk,55|Pop,45
3116;Alternative,14|Vocal,86
3117;Comedy,16|Reggae,84
3118;Electronic,83|Country,17
3119;Dance,22|Blues,78
3120;Pop,19|Metal,81
3121;Electronic,94|Vocal,6
3122;Electronic,59|Comedy,41
3123;World,94|R&B/Soul,6
3124;Jazz,15|Reggae,85
3125;Classical,24|Dance,76
3126;Pop,67|Electronic,33
3127;Dance,99|Pop,1
3128;Vocal,92|Anime,8
3129;Vocal,96|Folk,4
3130;Dance,5|Folk,95
3131;Latin,40|Alternative,60
3132;Reggae,45|Jazz,55
3133;Rock,28|Instrumental,72
3134;Metal,88|Latin,12
3135;Classical,58|Rock,42
3136;Industrial,82|Electronic,18
3137;Metal,64|Rock,36
3138;Blues,96|Metal,4
3139;Metal,3|Alternative,97
3140;Anime,81|Vocal,19
3141;World,17|World,83
3142;Latin,80|Blues,20
3143;Latin,74|Jazz,26
3144;Vocal,31|Comedy,69
3145;Alternative,41|Anime,59
3146;Latin,72|World,28
3147;Pop,30|Latin,70
3148;Rock,44|World,56
3149;Vocal,99|Pop,1
3150;Metal,54|Comedy,46
3151;Reggae,37|Comedy,63
3152;Dance,30|Folk,70
3153;Industrial,76|Electronic,24
3154;Rock,64|Latin,36
3155;Dance,25|R&B/Soul,75
3156;Industrial,88|Jazz,12
3157;Reggae,67|Instrumental,33
3158;Electronic,76|Metal,24
3159;Electronic,50|Comedy,50
3160;Folk,93|Pop,7
3161;Alternative,49|Latin,51
3162;World,63|Pop,37
3163;Industrial,16|Dance,84
3164;Industrial,21|Industrial,79
3165;Latin,2|Instrumental,98
3166;Classical,55|Latin,45
3167;Blues,83|Country,17
3168;Industrial,40|Industrial,60
3169;Dance,61|Comedy,39
3170;R&B/Soul,97|Alternative,3
3171;Comedy,67|Instrumental,33
3172;Metal,69|Rock,31
3173;Instrumental,34|Rock,66
3174;Comedy,32|Rock,68
3175;Metal,52|Electronic,48
3176;Blues,71|Latin,29
3177;Electronic,46|Rock,54
3178;Folk,1|Pop,99
3179;Industrial,36|Anime,64
3180;R&B/Soul,81|Electronic,19
3181;Alternative,24|Latin,76
3182;Pop,99|Comedy,1
3183;Dance,89|Rock,11
3184;Instrumental,63|Reggae,37
3185;R&B/Soul,30|Instrumental,70
3186;R&B/Soul,9|Electronic,91
3187;Vocal,15|Classical,85
3188;Classical,94|Instrumental,6
3189;R&B/Soul,49|Metal,51
3190;Vocal,56|Rock,44
3191;Classical,39|Classical,61
3192;Anime,18|Industrial,82
3193;World,61|Pop,39
3194;Alternative,97|Folk,3
3195;Dance,6|World,94
3196;Metal,36|Jazz,64
3197;Rock,98|Electronic,2
3198;Classical,45|Reggae,55
3199;Classical,69|Jazz,31
3200;Pop,65|Country,35
3201;Alternative,72|Electronic,28
3202;Reggae,20|Dance,80
3203;Jazz,59|Folk,41
3204;Folk,83|Jazz,17
3205;Rock,11|Instrumental,89
3206;Metal,51|Anime,49
3207;Comedy,79|Reggae,21
3208;Dance,16|R&B/Soul,84
3209;Alternative,72|R&B/Soul,28
3210;Folk,75|Blues,25
3211;Pop,1|Comedy,99
3212;Pop,12|Electronic,88
3213;Reggae,16|Comedy,84
3214;Country,24|Dance,76
3215;World,71|Pop,29
3216;Metal,100
3217;World,12|Instrumental,88
3218;Anime,29|Rock,71
3219;Folk,25|Comedy,75
3220;R&B/Soul,7|Vocal,93
3221;Alternative,46|Country,54
3222;Folk,22|Electronic,78
3223;Pop,65|Blues,35
3224;Latin,26|Electronic,74
3225;Pop,89|Anime,11
3226;Blues,18|Instrumental,82
3227;Blues,13|Alternative,87
3228;Vocal,92|Pop,8
3229;R&B/Soul,90|Industrial,10
3230;Industrial,85|Electronic,15
3231;Electronic,76|Electronic,24
3232;Dance,9|Instrumental,91
3233;Rock,96|Anime,4
3234;Anime,73|Folk,27
3235;Jazz,31|Jazz,69
3236;Industrial,41|Pop,59
3237;R&B/Soul,64|Industrial,36
3238;Alternative,0|Vocal,100
3239;Classical,82|Electronic,18
3240;Folk,99|R&B/Soul,1
3241;R&B/Soul,50|Dance,50
3242;Latin,89|World,11
3243;Industrial,47|Jazz,53
3244;Industrial,7|Dance,93
3245;Dance,47|Instrumental,53
3246;Anime,15|Metal,85
3247;Metal,33|Electronic,67
3248;Alternative,97|Jazz,3
3249;Industrial,1|Pop,99
3250;World,67|Rock,33
3251;Metal,67|Rock,33
3252;R&B/Soul,51|Folk,49
3253;Industrial,55|Reggae,45
3254;R&B/Soul,10|Classical,90
3255;R&B/Soul,84|R&B/Soul,16
3256;Pop,22|Instrumental,78
3257;Metal,40|Latin,60
3258;Comedy,29|Blues,71
3259;Latin,10|Reggae,90
3260;Classical,67|Dance,33
3261;Dance,77|Metal,23
3262;Vocal,41|Classical,59
3263;Vocal,17|Anime,83
3264;Country,11|Electronic,89
3265;Blues,56|World,44
3266;Pop,59|Classical,41
3267;Reggae,71|Folk,29
3268;Folk,4|Jazz,96
3269;Pop,15|R&B/Soul,85
3270;Electronic,87|Dance,13
3271;Reggae,94|Instrumental,6
3272;Alternative,92|Metal,8
3273;Blues,96|Rock,4
3274;Country,18|Rock,82
3275;Latin,58|Comedy,42
3276;Classical,73|Classical,27
3277;Country,58|Vocal,42
3278;Blues,89|Alternative,11
3279;World,74|Jazz,26
3280;Rock,40|Comedy,60
3281;Electronic,10|World,90
3282;World,87|Latin,13
3283;Jazz,84|Classical,16
3284;Classical,73|Pop,27
3285;Anime,71|Latin,29
3286;Industrial,53|Vocal,47
3287;Electronic,73|Classical,27
3288;Rock,79|Reggae,21
3289;World,36|Anime,64
3290;World,66|R&B/Soul,34
3291;Metal,67|Vocal,33
3292;Dance,55|Folk,45
3293;Classical,55|Comedy,45
3294;World,84|Industrial,16
3295;Electronic,42|Jazz,58
3296;Electronic,81|Electronic,19
3297;Industrial,100
3298;Pop,30|Classical,70
3299;Dance,66|Comedy,34
3300;Comedy,29|Classical,71
3301;Electronic,33|Pop,67
3302;Dance,62|Classical,38
3303;Blues,77|Classical,23
3304;Country,18|Blues,82
3305;Blues,83|Anime,17
3306;Folk,19|Anime,81
3307;Rock,31|Industrial,69
3308;Reggae,58|Pop,42
3309;Industrial,7|Reggae,93
3310;R&B/Soul,92|Country,8
3311;Metal,52|Reggae,48
3312;Folk,65|Electronic,35
3313;Blues,0|Jazz,100
3314;Jazz,36|World,64
3315;Industrial,92|Comedy,8
3316;Reggae,46|Folk,54
3317;World,3|Jazz,97
3318;Classical,69|World,31
3319;Dance,10|Blues,90
3320;Rock,78|Rock,22
3321;Dance,32|Electronic,68
3322;R&B/Soul,51|Anime,49
3323;Electronic,57|Classical,43
3324;Classical,36|Vocal,64
3325;Latin,62|Folk,38
3326;Folk,92|Instrumental,8
3327;Metal,1|Metal,99
3328;Reggae,95|Instrumental,5
3329;Blues,42|Pop,58
3330;Country,95|Classical,5
3331;Reggae,72|Country,28
3332;Alternative,27|World,73
3333;Jazz,90|Pop,10
3334;World,88|Reggae,12
3335;Rock,18|Latin,82
3336;Folk,32|Anime,68
3337;Comedy,2|Country,98
3338;Pop,71|Dance,29
3339;Instrumental,22|Pop,78
3340;Jazz,70|Jazz,30
3341;Latin,26|Comedy,74
3342;Rock,51|Jazz,49
3343;World,81|Industrial,19
3344;R&B/Soul,59|Rock,41
3345;Vocal,82|World,18
3346;Dance,48|R&B/Soul,52
3347;Dance,96|Dance,4
3348;Electronic,57|Classical,43
3349;Dance,43|Country,57
3350;Rock,64|R&B/Soul,36
3351;R&B/Soul,65|Classical,35
3352;Dance,69|Anime,31
3353;Vocal,43|Classical,57
3354;Instrumental,16|R&B/Soul,84
3355;Jazz,26|Pop,74
3356;Industrial,49|Anime,51
3357;Instrumental,38|Metal,62
3358;Anime,64|Industrial,36
3359;Alternative,43|Rock,57
3360;Country,86|Rock,14
3361;R&B/Soul,10|Country,90
3362;Industrial,29|Industrial,71
3363;World,2|Latin,98
3364;Anime,86|Latin,14
3365;World,31|Country,69
3366;R&B/Soul,81|Metal,19
3367;Blues,46|Rock,54
3368;Vocal,12|Industrial,88
3369;R&B/Soul,36|Latin,64
3370;Pop,52|Folk,48
3371;Metal,68|Vocal,32
3372;Latin,33|Alternative,67
3373;Reggae,94|Country,6
3374;Jazz,30|Jazz,70
3375;Instrumental,93|Electronic,7
3376;Electronic,28|Classical,72
3377;World,67|Latin,33
3378;Dance,44|Pop,56
3379;Anime,24|Latin,76
3380;Dance,28|Vocal,72
3381;Anime,82|Reggae,18
3382;Instrumental,67|Dance,33
3383;Country,94|Metal,6
3384;R&B/Soul,41|Rock,59
3385;Classical,83|Blues,17
3386;Blues,23|Comedy,77
3387;Metal,60|World,40
3388;R&B/Soul,23|Pop,77
3389;R&B/Soul,19|Pop,81
3390;Pop,77|Electronic,23
3391;Folk,60|R&B/Soul,40
3392;Folk,14|Industrial,86
3393;Alternative,48|Country,52
3394;Folk,53|Anime,47
3395;Folk,20|Pop,80
3396;Country,66|Comedy,34
3397;Pop,69|World,31
3398;Metal,51|Latin,49
3399;Anime,18|Electronic,82
3400;Instrumental,88|Country,12
3401;World,39|Vocal,61
3402;Country,3|Latin,97
3403;World,98|R&B/Soul,2
3404;Instrumental,25|R&B/Soul,75
3405;World,9|Rock,91
3406;Reggae,36|Blues,64
3407;Rock,27|Electronic,73
3408;Industrial,74|Pop,26
3409;Dance,93|Alternative,7
3410;Electronic,42|Vocal,58
3411;Dance,62|Comedy,38
3412;Instrumental,36|R&B/Soul,64
3413;Electronic,89|Latin,11
3414;Rock,1|Classical,99
3415;Blues,98|Anime,2
3416;Anime,10|Pop,90
3417;Folk,37|Rock,63
3418;Reggae,40|Blues,60
3419;Country,54|Vocal,46
3420;Comedy,10|Country,90
3421;Rock,0|Metal,100
3422;Classical,45|Blues,55
3423;Alternative,27|Industrial,73
3424;Rock,23|Instrumental,77
3425;Pop,47|Electronic,53
3426;Alternative,8|Comedy,92
3427;Rock,65|R&B/Soul,35
3428;Latin,54|Vocal,46
3429;Jazz,94|Latin,6
3430;Dance,65|Anime,35
3431;Anime,67|Comedy,33
3432;Country,4|Vocal,96
3433;Metal,86|Rock,14
3434;World,52|Latin,48
3435;Anime,16|Comedy,84
3436;Instrumental,28|Classical,72
3437;R&B/Soul,51|Vocal,49
3438;Pop,56|Anime,44
3439;Reggae,70|Vocal,30
3440;Blues,71|Reggae,29
3441;Country,55|Dance,45
3442;World,8|Classical,92
3443;Blues,63|Industrial,37
3444;Vocal,17|R&B/Soul,83
3445;Country,31|Latin,69
3446;Folk,2|Anime,98
3447;Electronic,31|World,69
3448;Jazz,51|Comedy,49
3449;Blues,56|Blues,44
3450;Classical,1|Latin,99
3451;Jazz,56|Jazz,44
3452;Anime,35|Electronic,65
3453;Comedy,2|Reggae,98
3454;Anime,2|Anime,98
3455;Comedy,82|R&B/Soul,18
3456;Pop,77|Vocal,23
3457;R&B/Soul,24|Comedy,76
3458;Latin,39|Electronic,61
3459;Dance,41|Vocal,59
3460;Classical,85|Rock,15
3461;Latin,27|Instrumental,73
3462;Classical,6|Metal,94
3463;World,46|Classical,54
3464;Alternative,29|World,71
3465;R&B/Soul,59|Comedy,41
3466;Dance,35|Metal,65
3467;Dance,62|Metal,38
3468;Reggae,25|Dance,75
3469;Dance,53|R&B/Soul,47
3470;Pop,55|Folk,45
3471;Alternative,21|Metal,79
3472;Classical,92|Jazz,8
3473;Folk,60|Alternative,40
3474;Reggae,24|Vocal,76
3475;Classical,58|Latin,42
3476;Rock,17|Classical,83
3477;Industrial,2|Industrial,98
3478;Blues,39|World,61
3479;Instrumental,85|Latin,15
3480;Reggae,78|Classical,22
3481;Industrial,64|Alternative,36
3482;Country,61|Alternative,39
3483;Alternative,21|Pop,79
3484;Instrumental,25|Reggae,75
3485;Country,81|Pop,19
3486;Rock,89|Dance,11
3487;Comedy,77|Electronic,23
3488;Country,94|Latin,6
3489;Dance,52|Vocal,48
3490;Electronic,60|R&B/Soul,40
3491;Electronic,7|Folk,93
3492;Blues,65|Reggae,35
3493;Blues,78|Alternative,22
3494;World,77|Jazz,23
3495;Pop,98|Latin,2
3496;Pop,19|Electronic,81
3497;Classical,81|World,19
3498;Reggae,80|Metal,20
3499;Reggae,69|Instrumental,31
3500;Vocal,86|Country,14
3501;Rock,13|Folk,87
3502;Industrial,63|Blues,37
3503;Jazz,77|Classical,23
3504;Reggae,88|Rock,12
3505;Electronic,25|Blues,75
3506;Metal,19|Jazz,81
3507;Pop,98|Comedy,2
3508;Reggae,87|Metal,13
3509;Industrial,47|Rock,53
3510;Classical,78|World,22
3511;Instrumental,63|Country,37
3512;Jazz,69|Electronic,31
3513;Vocal,52|Metal,48
3514;Blues,50|Electronic,50
3515;Classical,22|Jazz,78
3516;Alternative,95|Blues,5
3517;Industrial,97|Anime,3
3518;Pop,80|Dance,20
3519;Folk,1|Industrial,99
3520;Rock,82|R&B/Soul,18
3521;Latin,8|Country,92
3522;Reggae,95|World,5
3523;Pop,43|Vocal,57
3524;Instrumental,92|Instrumental,8
3525;Jazz,69|Jazz,31
3526;R&B/Soul,15|Classical,85
3527;Rock,64|Rock,36
3528;Rock,79|Latin,21
3529;Reggae,25|Dance,75
3530;Folk,7|Dance,93
3531;Rock,13|World,87
3532;Jazz,72|R&B/Soul,28
3533;Rock,38|Industrial,62
3534;Country,22|Electronic,78
3535;Comedy,49|Instrumental,51
3536;Rock,1|Metal,99
3537;Pop,33|Blues,67
3538;Dance,52|Vocal,48
3539;R&B/Soul,4|Rock,96
3540;Dance,73|Rock,27
3541;Instrumental,84|Rock,16
3542;Instrumental,44|Alternative,56
3543;Metal,66|R&B/Soul,34
3544;Rock,48|Anime,52
3545;R&B/Soul,46|Latin,54
3546;Vocal,93|Alternative,7
3547;Classical,96|Vocal,4
3548;Latin,29|World,71
3549;Vocal,41|Industrial,59
3550;Industrial,90|World,10
3551;Electronic,75|Folk,25
3552;Folk,74|World,26
3553;Dance,40|Industrial,60
3554;Classical,94|Industrial,6
3555;Rock,59|Blues,41
3556;Jazz,60|Dance,40
3557;Blues,94|Pop,6
3558;Rock,69|Anime,31
3559;Metal,5|Anime,95
3560;Blues,94|Instrumental,6
3561;R&B/Soul,44|Jazz,56
3562;Classical,16|Latin,84
3563;R&B/Soul,65|Dance,35
3564;World,38|World,62
3565;Dance,75|Folk,25
3566;Instrumental,83|Anime,17
3567;World,88|Latin,12
3568;Instrumental,47|Alternative,53
3569;Anime,76|Comedy,24
3570;Metal,28|Latin,72
3571;Electronic,69|Classical,31
3572;Comedy,70|Folk,30
3573;Blues,23|Instrumental,77
3574;Industrial,53|Pop,47
3575;Latin,76|Jazz,24
3576;Country,87|Reggae,13
3577;Jazz,86|Instrumental,14
3578;Country,97|Industrial,3
3579;Comedy,9|Blues,91
3580;Industrial,78|Pop,22
3581;Rock,38|Reggae,62
3582;R&B/Soul,48|Reggae,52
3583;Alternative,36|Dance,64
3584;Country,40|Electronic,60
3585;Latin,13|Folk,87
3586;Folk,67|Rock,33
3587;Country,43|Country,57
3588;Industrial,55|Folk,45
3589;Latin,1|Rock,99
3590;Electronic,65|Folk,35
3591;Comedy,2|Country,98
3592;Jazz,11|Metal,89
3593;Dance,74|Anime,26
3594;Industrial,47|Vocal,53
3595;Instrumental,37|Metal,63
3596;Country,53|Instrumental,47
3597;Folk,47|Comedy,53
3598;Rock,54|Comedy,46
3599;Vocal,75|Pop,25
3600;Classical,83|Reggae,17
3601;Metal,24|Industrial,76
3602;Folk,53|Blues,47
3603;Industrial,38|Pop,62
3604;Folk,78|R&B/Soul,22
3605;Classical,74|Instrumental,26
3606;Alternative,29|Dance,71
3607;Electronic,95|World,5
